epoch,pos_train,neg_train,pos_test,neg_test
0,0.7415963538057443,,0.7416021668778428,0.7458230703575626
1,0.805359140858906,0.6698280738938373,0.8040282137573997,0.6708661859097667
2,0.7784786849788827,0.6732231779651924,0.7778772392707664,0.6731881914004222
3,0.7490585343009981,0.6828513827437883,0.7497132504593393,0.681786959737042
4,0.7331193098719047,0.6862945580691083,0.7342933479067806,0.68203592975681
5,0.717396501703196,0.6900953843536052,0.7199778541252189,0.6884308921920556
6,0.7049073265870187,0.696046996408769,0.7085338091337815,0.6918449287762952
7,0.7002062497165406,0.6992553597901089,0.7038284026588243,0.6916721856444452
8,0.6922465079677368,0.7013569269151128,0.6962842148194196,0.6957866736813443
9,0.6830424330160085,0.7017685895499864,0.6872659246266174,0.6992252988944365
10,0.6771452085734884,0.7064397176241666,0.6816362346959768,0.7021379093959628
11,0.673701249361391,0.7108335949670957,0.6783516755713703,0.7028956660804739
12,0.6724100201696289,0.7135306325749813,0.6770725856147224,0.7029447474126542
13,0.6678530578339668,0.7140073178896731,0.6731023955252377,0.7046087179838583
14,0.6681247700503531,0.7121742945254184,0.6728314239506228,0.704732479232987
15,0.6663207817597175,0.7161591527330639,0.6709721581966621,0.7047749807494561
16,0.6637076425639362,0.7137708191030387,0.6682984408673693,0.7068697493404886
17,0.661988955942194,0.715618710436932,0.6667299475613149,0.7061999089710203
18,0.6606809875331182,0.7190620144530487,0.665152932958943,0.7074094400005377
19,0.6603291307689799,0.7159250382470961,0.6648209923186471,0.7074389887363377
20,0.6574984740997935,0.7155541235525184,0.6623464066580064,0.7080311612031841
21,0.6522719036032909,0.7153767850164567,0.6576264060125906,0.7101801570799412
22,0.65348654116495,0.7221764027013027,0.6587552790842383,0.710772908701087
23,0.6510392951170588,0.7202249974172366,0.6561667487309465,0.7112846292210262
24,0.6529365053658711,0.7243168228563254,0.657857859241129,0.7106390418333163
25,0.654241924068451,0.7211223586267301,0.6594045000844779,0.7078376845648874
26,0.6559029612078694,0.7232391828054412,0.6604519323669243,0.7081675303958846
27,0.6527103874352687,0.7173649890988602,0.6580778543790726,0.7081813666568075
28,0.65317545890861,0.7167401883425659,0.6586884870071786,0.7066731894248823
29,0.6522469075969669,0.716867619088764,0.6578153068153778,0.707536205469742
30,0.6519525841765094,0.7187068842078168,0.6572319966458616,0.7093272584195345
31,0.6453909971031961,0.7147540822193069,0.6512227742836743,0.710804817118128
32,0.6460593693553257,0.7205198692741117,0.6516175201243212,0.710101051929213
33,0.6415912693139953,0.7214220214430473,0.6479226356790221,0.7123387772432858
34,0.643147618697927,0.7235800575926205,0.6491291084240629,0.7108258841988593
35,0.641408938701248,0.7196529742211959,0.6471961009443123,0.7140698548074137
36,0.6411022892312878,0.725539012479105,0.6473027049926315,0.7126861968670101
37,0.6414402029911711,0.7248931777747263,0.6481904555806418,0.7112880508743936
38,0.6419127119558803,0.7288964442347339,0.6483844599031645,0.7100015219976051
39,0.6441688678351223,0.7273958538010196,0.6498172354918683,0.7109510500597704
40,0.6459517975565624,0.7219781296884497,0.6520568639638753,0.7084434940329596
41,0.6425857358850617,0.7158167400510526,0.6495300292849946,0.7076321682044878
42,0.6388315877082416,0.7235457874629969,0.6460713858087295,0.7114067615618364
43,0.6406980998048003,0.7242414872330463,0.6476270732176247,0.7097302606648668
44,0.6406561765944108,0.7219547300688185,0.647394850967747,0.7104448163382233
45,0.6418047645741797,0.7225737375857558,0.6487298847622703,0.7087372889329264
46,0.6432181800193139,0.7189090515537138,0.6493894435601131,0.7073670550948684
47,0.639655412925716,0.7152369989860918,0.6477487113213782,0.7077933957800027
48,0.6394166749044028,0.7201369945225713,0.6469663145858676,0.7066042305152755
49,0.6397805336800982,0.7199254009080792,0.6468975247317769,0.7073628626865951
50,0.6395956211972637,0.7217520462146007,0.6468013191636872,0.7075297871879016
51,0.6435911355397514,0.7219530852000029,0.6500700548862974,0.7055269372100339
52,0.6414893527495223,0.7195098887448771,0.6487578987909761,0.7063881211117148
53,0.6386868091502581,0.721913508419467,0.6458528462419222,0.7083117232504539
54,0.6402966144022773,0.7196280814409189,0.6470231395195059,0.7064655514247384
55,0.6378487656041032,0.7184115238290048,0.645307054585022,0.70580915276755
56,0.642862660457699,0.7280971609526199,0.6504481317251649,0.7050146685330447
57,0.6366182047781048,0.720474419422633,0.6450902358989076,0.7050716612608199
58,0.634398080755296,0.7186452542573071,0.6433178366763203,0.7063467974997335
59,0.6317866821829311,0.7243976976784939,0.6413452025474977,0.7068340629296574
60,0.6314790011690606,0.7186289872251899,0.6408558541630873,0.7068147326736776
61,0.6323267120668566,0.7240309187134084,0.6407881129856129,0.7072850549582019
62,0.6297110468311582,0.7277105839681955,0.6385396700268334,0.7058025581911447
63,0.6298906599383897,0.7192078541697869,0.638439658810212,0.705620353279026
64,0.6310443414356487,0.7228958830640576,0.639945069881833,0.7054911853767842
65,0.6338864367234444,0.7262911001091636,0.6422968498353273,0.7025610580891642
66,0.6350446462201746,0.7250198303596578,0.6425256783050358,0.7031475240375613
67,0.6351306145516823,0.7248039117341791,0.6428641062504015,0.7031179033894401
68,0.6331277614535354,0.7166163041931384,0.6410141716910777,0.7043699319908944
69,0.6355483860487104,0.7225745388947447,0.6429068121280619,0.7023498312078742
70,0.633402729797585,0.7207697938066232,0.6414244316418446,0.7037328003077068
71,0.6337651159609928,0.7182399063925431,0.6418773356702183,0.7027940173664461
72,0.6377742380522743,0.718870795700397,0.645938947382205,0.7005347571716474
73,0.6374124602465174,0.7216821009532315,0.6458552909939711,0.6990125305126005
74,0.6314850512136861,0.7149864711223739,0.6409620323430351,0.7023529297678723
75,0.6303094275133013,0.7140938648671171,0.6384212641352562,0.7046125165656416
76,0.630367789104525,0.7169277594046533,0.6380977227836817,0.704837876157526
77,0.6360397934244904,0.73110242130764,0.6437760426596658,0.702938690581232
78,0.6348315677017015,0.7198323729406528,0.6435633845928038,0.7009407236888034
79,0.6328850941766484,0.720103088817168,0.6428287236736079,0.7026427597402672
80,0.6370611865064149,0.7262247062559652,0.6467627788507084,0.6974287955114038
81,0.6326659850212026,0.7047319475961332,0.6424039631140328,0.6996489622561587
82,0.6384847707328108,0.730725781042507,0.6468341294609725,0.6982808249094054
83,0.6370596144003224,0.7156091402609086,0.6457134336495599,0.6991470245940515
84,0.6307053159045304,0.7038088494638312,0.6408300967734164,0.6996091752948329
85,0.6353108922273181,0.7174818949695246,0.6454579784708679,0.697901412272407
86,0.6366401872727164,0.7141204316263952,0.6469850687311597,0.6969001906159097
87,0.6402370803571971,0.723116109595726,0.6487928715578091,0.6946802348660732
88,0.6466259280696854,0.7225106328989371,0.6553474852448319,0.6910558411913745
89,0.639695501459764,0.7141547730697618,0.6493349629776594,0.6946214289951553
90,0.6370528461658231,0.7097146385842034,0.6477147122191816,0.6966581656607695
91,0.6402655823206117,0.7258868154149576,0.6499034445450163,0.6946085829971771
92,0.6445524650231974,0.7225499730360047,0.65381307249907,0.6904706472421785
93,0.6382406164233014,0.6990517878836827,0.6488897056157164,0.6935852158952439
94,0.6444545768624416,0.7171096794960918,0.6537831302036498,0.6896513924160171
95,0.6411896546471508,0.7106004672537612,0.6507126915425824,0.6918660210310029
96,0.6410585262943966,0.7092285497616294,0.6499413530379841,0.6922933662648806
97,0.6376746308026499,0.7161310522308638,0.6478260345760521,0.6947512005366195
98,0.639810994267751,0.7135169290184354,0.6495986090015811,0.6931917398899208
99,0.63949593961358,0.7159514564190544,0.6501569455421812,0.6920320536282724
100,0.636025921598645,0.7064977741474708,0.6461117778011258,0.6941759461529953
